207.46.13.58    - [25-Aug-2020 00:14:41 Asia/Riyadh] "GET /sitemap-posttypes-products.xml :443" 200 - Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
31.166.216.119  - [25-Aug-2020 02:32:26 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [LinkedInApp] [https://www.linkedin.com/]
77.30.227.29    - [25-Aug-2020 02:45:25 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/12.1 Chrome/79.0.3945.136 Mobile Safari/537.36 [http://www.sama.gov.sa/ar-sa/Finance/Pages/FinancingLicencedEntities.aspx]
77.30.227.29    - [25-Aug-2020 02:45:39 Asia/Riyadh] "GET /ar/ :443" 200 - Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/12.1 Chrome/79.0.3945.136 Mobile Safari/537.36
77.30.227.29    - [25-Aug-2020 02:47:02 Asia/Riyadh] "GET /ar/career-2/ :443" 200 - Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/12.1 Chrome/79.0.3945.136 Mobile Safari/537.36
51.36.56.176    - [25-Aug-2020 02:49:07 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1 [https://www.google.com/]
77.30.227.29    - [25-Aug-2020 02:49:51 Asia/Riyadh] "GET /ar/ :443" 200 - Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/12.1 Chrome/79.0.3945.136 Mobile Safari/537.36
51.36.56.176    - [25-Aug-2020 02:50:00 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1 [https://www.google.com/]
51.36.56.176    - [25-Aug-2020 02:50:05 Asia/Riyadh] "GET /ar/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1 [https://www.srco.com.sa/]
51.36.56.176    - [25-Aug-2020 02:50:11 Asia/Riyadh] "GET /ar/القوائم-المالية/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1
51.36.56.176    - [25-Aug-2020 02:50:57 Asia/Riyadh] "GET /ar/تقرير-مجلس-الإدارة/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1
51.36.56.176    - [25-Aug-2020 02:51:26 Asia/Riyadh] "GET /ar/تقرير-مجلس-الإدارة/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1
51.36.56.176    - [25-Aug-2020 02:51:37 Asia/Riyadh] "GET /ar/القوائم-المالية/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1
51.36.56.176    - [25-Aug-2020 02:51:43 Asia/Riyadh] "GET /ar/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1
51.36.56.176    - [25-Aug-2020 02:51:54 Asia/Riyadh] "GET /ar/career-2/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1
157.55.39.168   - [25-Aug-2020 02:57:37 Asia/Riyadh] "GET /sitemap-posttypes-news.xml :443" 200 - Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
176.225.22.168  - [25-Aug-2020 03:04:21 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (Linux; Android 10; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Mobile Safari/537.36 [http://www.sama.gov.sa/ar-sa/Finance/Pages/FinancingLicencedEntities.aspx]
114.119.162.64  - [25-Aug-2020 03:04:25 Asia/Riyadh] "GET /our-business/ :443" 200 - Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+http://aspiegel.com/petalbot)
95.187.84.132   - [25-Aug-2020 03:09:26 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36
95.187.84.132   - [25-Aug-2020 03:09:34 Asia/Riyadh] "GET /ar/ :443" 200 - Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36
78.95.92.245    - [25-Aug-2020 03:29:48 Asia/Riyadh] "GET /ar/partners-ar/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1 [https://t.co/l8AObHOC9w?amp=1]
69.191.249.202  - [25-Aug-2020 03:43:49 Asia/Riyadh] "GET /news/ :443" 200 - Mozilla/5.0 (X11; Linux x86_64; BLP_bbot/0.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359 Safari/537.36
212.215.241.8   - [25-Aug-2020 03:59:09 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1 [http://www.sama.gov.sa/ar-sa/Finance/Pages/FinancingLicencedEntities.aspx]
212.215.241.8   - [25-Aug-2020 03:59:27 Asia/Riyadh] "GET /ar/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1
212.215.241.8   - [25-Aug-2020 04:00:07 Asia/Riyadh] "GET /ar/products-2/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1
129.208.120.206 - [25-Aug-2020 04:05:07 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A305F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/12.1 Chrome/79.0.3945.136 Mobile Safari/537.36
151.255.161.179 - [25-Aug-2020 04:19:39 Asia/Riyadh] "GET /ar/partners-ar/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1
91.241.19.182   - [25-Aug-2020 04:26:42 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (Windows NT 5.1; rv:5.0.1) Gecko/20100101 Firefox/5.0.1
69.191.249.210  - [25-Aug-2020 04:27:44 Asia/Riyadh] "GET /about-src/ :443" 200 - Mozilla/5.0 (X11; Linux x86_64; BLP_bbot/0.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359 Safari/537.36
157.55.39.60    - [25-Aug-2020 04:44:22 Asia/Riyadh] "GET /ar/contact-2/ :443" 200 - Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
207.46.13.44    - [25-Aug-2020 04:58:53 Asia/Riyadh] "GET /about-src/ :443" 200 - Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
34.94.255.175   - [25-Aug-2020 05:31:17 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (X11; Linux x86_64; rv:24.0) Gecko/20140205 Firefox/24.0 Iceweasel/24.3.0
207.46.13.23    - [25-Aug-2020 05:40:19 Asia/Riyadh] "GET /ar/أخبار/news-ar/news6/ :443" 200 - Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
69.191.249.202  - [25-Aug-2020 05:48:09 Asia/Riyadh] "GET /news/ :443" 200 - Mozilla/5.0 (X11; Linux x86_64; BLP_bbot/0.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359 Safari/537.36
173.252.95.112  - [25-Aug-2020 06:07:38 Asia/Riyadh] "GET / :443" 200 - facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)
114.119.167.181 - [25-Aug-2020 06:29:16 Asia/Riyadh] "GET /products/ :443" 200 - Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+http://aspiegel.com/petalbot)
69.191.249.213  - [25-Aug-2020 06:32:47 Asia/Riyadh] "GET /about-src/ :443" 200 - Mozilla/5.0 (X11; Linux x86_64; BLP_bbot/0.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359 Safari/537.36
114.119.164.253 - [25-Aug-2020 06:35:20 Asia/Riyadh] "GET /ar/ :443" 200 - Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+http://aspiegel.com/petalbot)
51.36.120.249   - [25-Aug-2020 06:52:55 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1
51.36.120.249   - [25-Aug-2020 06:53:13 Asia/Riyadh] "GET /ar/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1
66.249.79.22    - [25-Aug-2020 06:55:46 Asia/Riyadh] "GET /sitemap-posttypes-news.xml :443" 200 - Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
185.156.42.84   - [25-Aug-2020 06:57:34 Asia/Riyadh] "GET /wp-login.php :443" 404 - Mozilla [http://srco.com.sa/wp-login.php]
185.156.42.84   - [25-Aug-2020 06:57:40 Asia/Riyadh] "GET /wp-login.php?action=register :443" 404 - Mozilla
185.156.42.84   - [25-Aug-2020 06:57:43 Asia/Riyadh] "GET /adminer :443" 404 - Mozilla
185.156.42.84   - [25-Aug-2020 06:57:46 Asia/Riyadh] "GET / :443" 200 - Mozilla
185.156.42.84   - [25-Aug-2020 06:57:52 Asia/Riyadh] "GET /adminer.php :443" 404 - Mozilla
185.156.42.84   - [25-Aug-2020 06:57:56 Asia/Riyadh] "GET / :443" 200 - Mozilla
185.156.42.84   - [25-Aug-2020 06:57:59 Asia/Riyadh] "GET /adm.php :443" 404 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:01 Asia/Riyadh] "GET / :443" 200 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:04 Asia/Riyadh] "GET /a.php :443" 404 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:04 Asia/Riyadh] "GET / :443" 200 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:09 Asia/Riyadh] "GET /ad.php :443" 404 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:13 Asia/Riyadh] "GET / :443" 200 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:17 Asia/Riyadh] "GET /_adminer :443" 404 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:19 Asia/Riyadh] "GET / :443" 200 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:23 Asia/Riyadh] "GET /_adminer.php :443" 404 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:28 Asia/Riyadh] "GET / :443" 200 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:33 Asia/Riyadh] "GET /pma.php :443" 404 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:35 Asia/Riyadh] "GET / :443" 200 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:37 Asia/Riyadh] "GET /mysql.php :443" 404 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:39 Asia/Riyadh] "GET / :443" 200 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:41 Asia/Riyadh] "GET /db.php :443" 404 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:43 Asia/Riyadh] "GET / :443" 200 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:47 Asia/Riyadh] "GET /connect.php :443" 404 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:49 Asia/Riyadh] "GET / :443" 200 - Mozilla
185.156.42.84   - [25-Aug-2020 06:58:52 Asia/Riyadh] "POST / :443" 200 - Mozilla
5.108.151.79    - [25-Aug-2020 07:14:58 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1
5.108.151.79    - [25-Aug-2020 07:15:11 Asia/Riyadh] "GET /ar/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1
5.108.151.79    - [25-Aug-2020 07:16:19 Asia/Riyadh] "GET /ar/products-2/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1
5.108.151.79    - [25-Aug-2020 07:16:55 Asia/Riyadh] "GET /faq/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1
5.108.151.79    - [25-Aug-2020 07:17:07 Asia/Riyadh] "GET /ar/الأسئلة-الشائعة/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1
5.108.151.79    - [25-Aug-2020 07:18:03 Asia/Riyadh] "GET /faq/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1
5.108.151.79    - [25-Aug-2020 07:18:06 Asia/Riyadh] "GET /ar/products-2/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1
114.119.162.224 - [25-Aug-2020 07:21:13 Asia/Riyadh] "GET /whistleblower/downloads/ :443" 200 - Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+http://aspiegel.com/petalbot)
37.104.34.163   - [25-Aug-2020 07:24:54 Asia/Riyadh] "GET /ar/partners-ar/ :443" 200 - Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-G531F Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.3 Chrome/38.0.2125.102 Mobile Safari/537.36
95.185.89.225   - [25-Aug-2020 07:41:10 Asia/Riyadh] "GET /ar/partners-ar/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1 [https://t.co/l8AObHOC9w?amp=1]
95.185.89.225   - [25-Aug-2020 07:42:00 Asia/Riyadh] "GET /ar/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1
95.185.89.225   - [25-Aug-2020 07:42:32 Asia/Riyadh] "GET /ar/products-2/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1
69.191.249.213  - [25-Aug-2020 07:45:44 Asia/Riyadh] "GET /news/ :443" 200 - Mozilla/5.0 (X11; Linux x86_64; BLP_bbot/0.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359 Safari/537.36
5.108.175.27    - [25-Aug-2020 08:00:53 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1
5.108.175.27    - [25-Aug-2020 08:01:43 Asia/Riyadh] "GET /ar/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1
5.108.175.27    - [25-Aug-2020 08:02:47 Asia/Riyadh] "GET /ar/products-2/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1
5.108.175.27    - [25-Aug-2020 08:03:09 Asia/Riyadh] "GET /ar/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1
5.108.175.27    - [25-Aug-2020 08:03:12 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1
51.235.24.204   - [25-Aug-2020 08:06:52 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36
51.235.24.204   - [25-Aug-2020 08:07:01 Asia/Riyadh] "GET /ar/ :443" 200 - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36
51.235.24.204   - [25-Aug-2020 08:07:23 Asia/Riyadh] "GET /ar/القوائم-المالية/ :443" 200 - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36
51.235.24.204   - [25-Aug-2020 08:07:45 Asia/Riyadh] "GET /ar/القوائم-المالية/ :443" 200 - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36
51.235.24.204   - [25-Aug-2020 08:08:49 Asia/Riyadh] "GET /ar/تقرير-مجلس-الإدارة/ :443" 200 - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36
51.235.24.204   - [25-Aug-2020 08:09:09 Asia/Riyadh] "GET /ar/تقرير-مجلس-الإدارة/ :443" 200 - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36
51.235.24.204   - [25-Aug-2020 08:09:38 Asia/Riyadh] "GET /ar/partners-ar/ :443" 200 - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36
89.28.187.11    - [25-Aug-2020 08:10:10 Asia/Riyadh] "GET / :443" 200 - Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MS-RTC LM 8; .NET4.0C; .NET4.0E; Tablet PC 2.0; InfoPath.3; wbx 1.0.0; Zoom 3.6.0; ms-office)
89.28.187.11    - [25-Aug-2020 08:10:16 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
93.169.185.177  - [25-Aug-2020 08:13:22 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1 Mobile/15E148 Safari/604.1 [http://www.sama.gov.sa/ar-sa/Finance/Pages/FinancingLicencedEntities.aspx]
